primary_sale_id,invoice_id,invoice_date,grn_date,distributor_id,sku_id,dispatched_qty,received_qty,invoice_value_inr
PRI-100270,INV-00015,2023-05-26,2023-05-29,DIST-004,SPC-RCP-0100G,48,47,1392
PRI-100271,INV-00015,2023-05-26,2023-05-29,DIST-004,SPC-RCP-0200G,72,71,3888
PRI-100272,INV-00015,2023-05-26,2023-05-29,DIST-004,SPC-TUR-0100G,48,47,1248
PRI-100273,INV-00015,2023-05-26,2023-05-29,DIST-004,SPC-TUR-0200G,72,71,3528
PRI-100274,INV-00020,2023-05-26,2023-05-29,DIST-009,OIL-MUS-0500M,48,47,3600
PRI-100275,INV-00020,2023-05-26,2023-05-29,DIST-009,OIL-MUS-1000M,108,107,14904
PRI-100276,INV-00020,2023-05-26,2023-05-29,DIST-009,OIL-MUS-5000M,40,39,22920
PRI-100277,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-COR-0100G,24,23,624
PRI-100278,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-COR-0200G,24,23,1104
PRI-100279,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-KKM-0050G,24,23,720
PRI-100280,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-KKM-0100G,24,23,1368
PRI-100281,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-PNP-0050G,24,23,456
PRI-100282,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-PNP-0100G,24,23,840
PRI-100283,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-RCP-0100G,48,47,1392
PRI-100284,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-RCP-0200G,72,71,3888
PRI-100285,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-TUR-0100G,48,47,1248
PRI-100286,INV-00020,2023-05-26,2023-05-29,DIST-009,SPC-TUR-0200G,72,71,3528
PRI-100287,INV-00025,2023-06-01,2023-06-03,DIST-003,OIL-MUS-0500M,48,47,3600
PRI-100288,INV-00025,2023-06-01,2023-06-03,DIST-003,OIL-MUS-1000M,84,83,11592
PRI-100289,INV-00025,2023-06-01,2023-06-03,DIST-003,OIL-MUS-5000M,32,31,18336
PRI-100290,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-COR-0100G,24,23,624
PRI-100291,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-COR-0200G,24,23,1104
PRI-100292,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-KKM-0050G,24,23,720
PRI-100293,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-KKM-0100G,24,23,1368
PRI-100294,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-PNP-0050G,24,23,456
PRI-100295,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-PNP-0100G,24,23,840
PRI-100296,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-RCP-0100G,48,47,1392
PRI-100297,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-RCP-0200G,72,71,3888
PRI-100298,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-TUR-0100G,48,47,1248
PRI-100299,INV-00025,2023-06-01,2023-06-03,DIST-003,SPC-TUR-0200G,72,71,3528
PRI-100300,INV-00028,2023-06-06,2023-06-09,DIST-006,OIL-MUS-0500M,48,47,3600
PRI-100301,INV-00028,2023-06-06,2023-06-09,DIST-006,OIL-MUS-1000M,84,83,11592
PRI-100302,INV-00028,2023-06-06,2023-06-09,DIST-006,OIL-MUS-5000M,32,31,18336
PRI-100303,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-COR-0100G,24,23,624
PRI-100304,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-COR-0200G,24,23,1104
PRI-100305,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-KKM-0050G,24,23,720
PRI-100306,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-KKM-0100G,24,23,1368
PRI-100307,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-PNP-0050G,24,23,456
PRI-100308,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-PNP-0100G,24,23,840
PRI-100309,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-RCP-0100G,48,47,1392
PRI-100310,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-RCP-0200G,72,71,3888
PRI-100311,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-TUR-0100G,48,47,1248
PRI-100312,INV-00028,2023-06-06,2023-06-09,DIST-006,SPC-TUR-0200G,72,71,3528
PRI-100313,INV-00032,2023-06-09,2023-06-12,DIST-010,OIL-MUS-0500M,48,47,3600
PRI-100314,INV-00032,2023-06-09,2023-06-12,DIST-010,OIL-MUS-1000M,108,107,14904
PRI-100315,INV-00032,2023-06-09,2023-06-12,DIST-010,OIL-MUS-5000M,40,39,22920
PRI-100316,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-COR-0100G,24,23,624
PRI-100317,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-COR-0200G,24,23,1104
PRI-100318,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-KKM-0050G,24,23,720
PRI-100319,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-KKM-0100G,24,23,1368
PRI-100320,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-PNP-0050G,24,23,456
PRI-100321,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-PNP-0100G,24,23,840
PRI-100322,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-RCP-0100G,48,47,1392
PRI-100323,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-RCP-0200G,72,71,3888
PRI-100324,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-TUR-0100G,48,47,1248
PRI-100325,INV-00032,2023-06-09,2023-06-12,DIST-010,SPC-TUR-0200G,72,71,3528
PRI-100326,INV-00024,2023-06-13,2023-06-15,DIST-002,OIL-MUS-0500M,48,47,3600
PRI-100327,INV-00024,2023-06-13,2023-06-15,DIST-002,OIL-MUS-1000M,108,107,14904
PRI-100328,INV-00024,2023-06-13,2023-06-15,DIST-002,OIL-MUS-5000M,40,39,22920
PRI-100329,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-COR-0100G,24,23,624
PRI-100330,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-COR-0200G,24,23,1104
PRI-100331,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-KKM-0050G,24,23,720
PRI-100332,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-KKM-0100G,24,23,1368
PRI-100333,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-PNP-0050G,24,23,456
PRI-100334,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-PNP-0100G,24,23,840
PRI-100335,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-RCP-0100G,48,47,1392
PRI-100336,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-RCP-0200G,72,71,3888
PRI-100337,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-TUR-0100G,48,47,1248
PRI-100338,INV-00024,2023-06-13,2023-06-15,DIST-002,SPC-TUR-0200G,72,71,3528
PRI-100339,INV-00026,2023-06-14,2023-06-15,DIST-004,OIL-MUS-0500M,48,47,3600
PRI-100340,INV-00026,2023-06-14,2023-06-15,DIST-004,OIL-MUS-1000M,108,106,14904
PRI-100341,INV-00026,2023-06-14,2023-06-15,DIST-004,OIL-MUS-5000M,40,39,22920
PRI-100342,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-COR-0100G,24,23,624
PRI-100343,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-COR-0200G,24,23,1104
PRI-100344,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-KKM-0050G,24,23,720
PRI-100345,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-KKM-0100G,24,23,1368
PRI-100346,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-PNP-0050G,24,23,456
PRI-100347,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-PNP-0100G,24,23,840
PRI-100348,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-RCP-0100G,48,47,1392
PRI-100349,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-RCP-0200G,72,71,3888
PRI-100350,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-TUR-0100G,48,47,1248
PRI-100351,INV-00026,2023-06-14,2023-06-15,DIST-004,SPC-TUR-0200G,72,71,3528
PRI-100352,INV-00027,2023-06-15,2023-06-17,DIST-005,OIL-MUS-0500M,48,47,3600
PRI-100353,INV-00027,2023-06-15,2023-06-17,DIST-005,OIL-MUS-1000M,84,83,11592
PRI-100354,INV-00027,2023-06-15,2023-06-17,DIST-005,OIL-MUS-5000M,32,31,18336
PRI-100355,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-COR-0100G,24,23,624
PRI-100356,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-COR-0200G,24,23,1104
PRI-100357,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-KKM-0050G,24,23,720
PRI-100358,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-KKM-0100G,24,23,1368
PRI-100359,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-PNP-0050G,24,23,456
PRI-100360,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-PNP-0100G,24,23,840
PRI-100361,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-RCP-0100G,48,47,1392
PRI-100362,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-RCP-0200G,72,71,3888
PRI-100363,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-TUR-0100G,48,47,1248
PRI-100364,INV-00027,2023-06-15,2023-06-17,DIST-005,SPC-TUR-0200G,72,71,3528
PRI-100365,INV-00031,2023-06-21,2023-06-23,DIST-009,OIL-MUS-0500M,48,47,3600
PRI-100366,INV-00031,2023-06-21,2023-06-23,DIST-009,OIL-MUS-1000M,108,107,14904
PRI-100367,INV-00031,2023-06-21,2023-06-23,DIST-009,OIL-MUS-5000M,40,39,22920
PRI-100368,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-COR-0100G,24,23,624
PRI-100369,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-COR-0200G,24,23,1104
PRI-100370,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-KKM-0050G,24,23,720
PRI-100371,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-KKM-0100G,24,23,1368
PRI-100372,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-PNP-0050G,24,23,456
PRI-100373,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-PNP-0100G,24,23,840
PRI-100374,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-RCP-0100G,48,47,1392
PRI-100375,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-RCP-0200G,72,71,3888
PRI-100376,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-TUR-0100G,48,47,1248
PRI-100377,INV-00031,2023-06-21,2023-06-23,DIST-009,SPC-TUR-0200G,72,71,3528
PRI-100378,INV-00023,2023-06-22,2023-06-24,DIST-001,OIL-MUS-0500M,48,47,3600
PRI-100379,INV-00023,2023-06-22,2023-06-24,DIST-001,OIL-MUS-1000M,108,107,14904
PRI-100380,INV-00023,2023-06-22,2023-06-24,DIST-001,OIL-MUS-5000M,40,39,22920
PRI-100381,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-COR-0100G,24,23,624
PRI-100382,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-COR-0200G,24,23,1104
PRI-100383,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-KKM-0050G,24,23,720
PRI-100384,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-KKM-0100G,24,23,1368
PRI-100385,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-PNP-0050G,24,23,456
PRI-100386,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-PNP-0100G,24,23,840
PRI-100387,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-RCP-0100G,48,47,1392
PRI-100388,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-RCP-0200G,72,71,3888
PRI-100389,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-TUR-0100G,48,47,1248
PRI-100390,INV-00023,2023-06-22,2023-06-24,DIST-001,SPC-TUR-0200G,72,71,3528
PRI-100391,INV-00029,2023-06-27,2023-06-30,DIST-007,OIL-MUS-0500M,48,47,3600
PRI-100392,INV-00029,2023-06-27,2023-06-30,DIST-007,OIL-MUS-1000M,84,83,11592
PRI-100393,INV-00029,2023-06-27,2023-06-30,DIST-007,OIL-MUS-5000M,32,31,18336
PRI-100394,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-COR-0100G,24,23,624
PRI-100395,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-COR-0200G,24,23,1104
PRI-100396,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-KKM-0050G,24,23,720
PRI-100397,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-KKM-0100G,24,23,1368
PRI-100398,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-PNP-0050G,24,23,456
PRI-100399,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-PNP-0100G,24,23,840
PRI-100400,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-RCP-0100G,48,47,1392
PRI-100401,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-RCP-0200G,72,71,3888
PRI-100402,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-TUR-0100G,48,47,1248
PRI-100403,INV-00029,2023-06-27,2023-06-30,DIST-007,SPC-TUR-0200G,72,71,3528
PRI-100404,INV-00030,2023-06-27,2023-06-30,DIST-008,OIL-MUS-0500M,48,47,3600
PRI-100405,INV-00030,2023-06-27,2023-06-30,DIST-008,OIL-MUS-1000M,108,107,14904
PRI-100406,INV-00030,2023-06-27,2023-06-30,DIST-008,OIL-MUS-5000M,40,39,22920
PRI-100407,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-COR-0100G,24,23,624
PRI-100408,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-COR-0200G,24,23,1104
PRI-100409,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-KKM-0050G,24,23,720
PRI-100410,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-KKM-0100G,24,23,1368
PRI-100411,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-PNP-0050G,24,23,456
PRI-100412,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-PNP-0100G,24,23,840
PRI-100413,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-RCP-0100G,48,47,1392
PRI-100414,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-RCP-0200G,72,71,3888
PRI-100415,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-TUR-0100G,48,47,1248
PRI-100416,INV-00030,2023-06-27,2023-06-30,DIST-008,SPC-TUR-0200G,72,71,3528
PRI-100417,INV-00033,2023-06-29,2023-07-01,DIST-011,OIL-MUS-0500M,48,47,3600
PRI-100418,INV-00033,2023-06-29,2023-07-01,DIST-011,OIL-MUS-1000M,108,107,14904
PRI-100419,INV-00033,2023-06-29,2023-07-01,DIST-011,OIL-MUS-5000M,40,39,22920
PRI-100420,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-COR-0100G,24,23,624
PRI-100421,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-COR-0200G,24,23,1104
PRI-100422,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-KKM-0050G,24,23,720
PRI-100423,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-KKM-0100G,24,23,1368
PRI-100424,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-PNP-0050G,24,23,456
PRI-100425,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-PNP-0100G,24,23,840
PRI-100426,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-RCP-0100G,48,47,1392
PRI-100427,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-RCP-0200G,72,71,3888
PRI-100428,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-TUR-0100G,48,47,1248
PRI-100429,INV-00033,2023-06-29,2023-07-01,DIST-011,SPC-TUR-0200G,72,71,3528
PRI-100430,INV-00039,2023-07-04,2023-07-06,DIST-006,OIL-MUS-0500M,48,47,3600
PRI-100431,INV-00039,2023-07-04,2023-07-06,DIST-006,OIL-MUS-1000M,84,83,11592
PRI-100432,INV-00039,2023-07-04,2023-07-06,DIST-006,OIL-MUS-5000M,32,31,18336
PRI-100433,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-COR-0100G,24,23,624
PRI-100434,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-COR-0200G,24,23,1104
PRI-100435,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-KKM-0050G,24,23,720
PRI-100436,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-KKM-0100G,24,23,1368
PRI-100437,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-PNP-0050G,24,23,456
PRI-100438,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-PNP-0100G,24,23,840
PRI-100439,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-RCP-0100G,48,47,1392
PRI-100440,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-RCP-0200G,72,71,3888
PRI-100441,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-TUR-0100G,48,47,1248
PRI-100442,INV-00039,2023-07-04,2023-07-06,DIST-006,SPC-TUR-0200G,72,71,3528
PRI-100443,INV-00044,2023-07-04,2023-07-06,DIST-011,OIL-MUS-0500M,48,47,3600
PRI-100444,INV-00044,2023-07-04,2023-07-06,DIST-011,OIL-MUS-1000M,108,107,14904
PRI-100445,INV-00044,2023-07-04,2023-07-06,DIST-011,OIL-MUS-5000M,40,39,22920
PRI-100446,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-COR-0100G,24,23,624
PRI-100447,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-COR-0200G,24,23,1104
PRI-100448,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-KKM-0050G,24,23,720
PRI-100449,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-KKM-0100G,24,23,1368
PRI-100450,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-PNP-0050G,24,23,456
PRI-100451,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-PNP-0100G,24,23,840
PRI-100452,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-RCP-0100G,48,47,1392
PRI-100453,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-RCP-0200G,72,71,3888
PRI-100454,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-TUR-0100G,48,47,1248
PRI-100455,INV-00044,2023-07-04,2023-07-06,DIST-011,SPC-TUR-0200G,72,71,3528
PRI-100456,INV-00034,2023-07-05,2023-07-06,DIST-001,OIL-MUS-0500M,48,47,3600
PRI-100457,INV-00034,2023-07-05,2023-07-06,DIST-001,OIL-MUS-1000M,108,107,14904
PRI-100458,INV-00034,2023-07-05,2023-07-06,DIST-001,OIL-MUS-5000M,40,39,22920
PRI-100459,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-COR-0100G,24,23,624
PRI-100460,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-COR-0200G,24,23,1104
PRI-100461,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-KKM-0050G,24,23,720
PRI-100462,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-KKM-0100G,24,23,1368
PRI-100463,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-PNP-0050G,24,23,456
PRI-100464,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-PNP-0100G,24,23,840
PRI-100465,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-RCP-0100G,48,47,1392
PRI-100466,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-RCP-0200G,72,71,3888
PRI-100467,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-TUR-0100G,48,47,1248
PRI-100468,INV-00034,2023-07-05,2023-07-06,DIST-001,SPC-TUR-0200G,72,71,3528
PRI-100469,INV-00035,2023-07-07,2023-07-08,DIST-002,OIL-MUS-0500M,48,47,3600
PRI-100470,INV-00035,2023-07-07,2023-07-08,DIST-002,OIL-MUS-1000M,108,107,14904
PRI-100471,INV-00035,2023-07-07,2023-07-08,DIST-002,OIL-MUS-5000M,40,39,22920
PRI-100472,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-COR-0100G,24,23,624
PRI-100473,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-COR-0200G,24,23,1104
PRI-100474,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-KKM-0050G,24,23,720
PRI-100475,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-KKM-0100G,24,23,1368
PRI-100476,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-PNP-0050G,24,23,456
PRI-100477,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-PNP-0100G,24,23,840
PRI-100478,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-RCP-0100G,48,47,1392
PRI-100479,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-RCP-0200G,72,71,3888
PRI-100480,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-TUR-0100G,48,47,1248
PRI-100481,INV-00035,2023-07-07,2023-07-08,DIST-002,SPC-TUR-0200G,72,71,3528
PRI-100482,INV-00040,2023-07-07,2023-07-10,DIST-007,OIL-MUS-0500M,48,47,3600
PRI-100483,INV-00040,2023-07-07,2023-07-10,DIST-007,OIL-MUS-1000M,84,83,11592
PRI-100484,INV-00040,2023-07-07,2023-07-10,DIST-007,OIL-MUS-5000M,32,31,18336
PRI-100485,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-COR-0100G,24,23,624
PRI-100486,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-COR-0200G,24,23,1104
PRI-100487,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-KKM-0050G,24,23,720
PRI-100488,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-KKM-0100G,24,23,1368
PRI-100489,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-PNP-0050G,24,23,456
PRI-100490,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-PNP-0100G,24,23,840
PRI-100491,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-RCP-0100G,48,47,1392
PRI-100492,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-RCP-0200G,72,71,3888
PRI-100493,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-TUR-0100G,48,47,1248
PRI-100494,INV-00040,2023-07-07,2023-07-10,DIST-007,SPC-TUR-0200G,72,71,3528
PRI-100495,INV-00042,2023-07-07,2023-07-08,DIST-009,OIL-MUS-0500M,48,47,3600
PRI-100496,INV-00042,2023-07-07,2023-07-08,DIST-009,OIL-MUS-1000M,108,107,14904
PRI-100497,INV-00042,2023-07-07,2023-07-08,DIST-009,OIL-MUS-5000M,40,39,22920
PRI-100498,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-COR-0100G,24,23,624
PRI-100499,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-COR-0200G,24,23,1104
PRI-100500,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-KKM-0050G,24,23,720
PRI-100501,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-KKM-0100G,24,23,1368
PRI-100502,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-PNP-0050G,24,23,456
PRI-100503,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-PNP-0100G,24,23,840
PRI-100504,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-RCP-0100G,48,47,1392
PRI-100505,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-RCP-0200G,72,71,3888
PRI-100506,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-TUR-0100G,48,47,1248
PRI-100507,INV-00042,2023-07-07,2023-07-08,DIST-009,SPC-TUR-0200G,72,71,3528
PRI-100508,INV-00037,2023-07-17,2023-07-18,DIST-004,OIL-MUS-0500M,48,47,3600
PRI-100509,INV-00037,2023-07-17,2023-07-18,DIST-004,OIL-MUS-1000M,108,107,14904
PRI-100510,INV-00037,2023-07-17,2023-07-18,DIST-004,OIL-MUS-5000M,40,39,22920
PRI-100511,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-COR-0100G,24,23,624
PRI-100512,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-COR-0200G,24,23,1104
PRI-100513,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-KKM-0050G,24,23,720
PRI-100514,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-KKM-0100G,24,23,1368
PRI-100515,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-PNP-0050G,24,23,456
PRI-100516,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-PNP-0100G,24,23,840
PRI-100517,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-RCP-0100G,48,47,1392
PRI-100518,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-RCP-0200G,72,71,3888
PRI-100519,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-TUR-0100G,48,47,1248
PRI-100520,INV-00037,2023-07-17,2023-07-18,DIST-004,SPC-TUR-0200G,72,71,3528
PRI-100521,INV-00036,2023-07-20,2023-07-24,DIST-003,OIL-MUS-0500M,48,47,3600
PRI-100522,INV-00036,2023-07-20,2023-07-24,DIST-003,OIL-MUS-1000M,84,83,11592
PRI-100523,INV-00036,2023-07-20,2023-07-24,DIST-003,OIL-MUS-5000M,32,31,18336
PRI-100524,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-COR-0100G,24,23,624
PRI-100525,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-COR-0200G,24,23,1104
PRI-100526,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-KKM-0050G,24,23,720
PRI-100527,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-KKM-0100G,24,23,1368
PRI-100528,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-PNP-0050G,24,23,456
PRI-100529,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-PNP-0100G,24,23,840
PRI-100530,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-RCP-0100G,48,47,1392
PRI-100531,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-RCP-0200G,72,71,3888
PRI-100532,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-TUR-0100G,48,47,1248
PRI-100533,INV-00036,2023-07-20,2023-07-24,DIST-003,SPC-TUR-0200G,72,71,3528
PRI-100534,INV-00043,2023-07-24,2023-07-27,DIST-010,OIL-MUS-0500M,48,47,3600
PRI-100535,INV-00043,2023-07-24,2023-07-27,DIST-010,OIL-MUS-1000M,108,107,14904
PRI-100536,INV-00043,2023-07-24,2023-07-27,DIST-010,OIL-MUS-5000M,40,39,22920
PRI-100537,INV-00043,2023-07-24,2023-07-27,DIST-010,SPC-COR-0100G,24,23,624
PRI-100538,INV-00043,2023-07-24,2023-07-27,DIST-010,SPC-COR-0200G,24,23,1104
PRI-100539,INV-00043,2023-07-24,2023-07-27,DIST-010,SPC-KKM-0050G,24,23,720
